Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
06-Feb-2024,EQ,1710.95,1730.0,1706.0,1703.55,1728.0,1727.65,1722.89,1758.0,1123.4,2219874,3824598913.1,126701
05-Feb-2024,EQ,1676.7,1712.85,1665.1,1660.75,1700.0,1703.55,1697.06,1758.0,1123.4,3525423,5982867697.0,149948
02-Feb-2024,EQ,1655.0,1687.05,1650.0,1651.15,1660.0,1660.75,1666.64,1758.0,1123.4,3304158,5506839985.1,171830
01-Feb-2024,EQ,1659.25,1702.6,1645.55,1651.55,1651.0,1651.15,1676.52,1758.0,1123.4,4065784,6816383895.35,169445
31-Jan-2024,EQ,1615.05,1658.3,1609.05,1620.35,1656.8,1651.55,1644.55,1758.0,1123.4,3154787,5188219997.35,178458
30-Jan-2024,EQ,1649.95,1659.5,1614.45,1640.0,1618.0,1620.35,1636.71,1758.0,1123.4,2569098,4204867337.0,130366
29-Jan-2024,EQ,1635.5,1645.0,1625.0,1635.5,1637.5,1640.0,1637.85,1758.0,1123.4,3075670,5037474705.1,132824
25-Jan-2024,EQ,1631.6,1642.75,1603.9,1628.1,1633.1,1635.5,1627.41,1758.0,1123.4,2038472,3317433483.65,144616
24-Jan-2024,EQ,1595.0,1632.3,1575.0,1595.2,1628.0,1628.1,1604.55,1758.0,1123.4,2543323,4080886969.1,171147
23-Jan-2024,EQ,1619.0,1647.6,1588.25,1622.3,1595.1,1595.2,1620.52,1758.0,1123.4,2772880,4493517297.7,157662
20-Jan-2024,EQ,1660.5,1673.95,1616.0,1655.55,1624.0,1622.3,1639.07,1758.0,1123.4,711300,1165867502.95,46251
19-Jan-2024,EQ,1624.95,1659.0,1622.25,1617.25,1653.3,1655.55,1644.09,1758.0,1123.4,2836976,4664230995.4,133905
18-Jan-2024,EQ,1600.0,1623.3,1580.65,1597.7,1617.3,1617.25,1609.83,1758.0,1123.4,2328588,3748640616.6,162681
17-Jan-2024,EQ,1612.0,1615.0,1591.0,1620.35,1595.0,1597.7,1600.9,1758.0,1123.4,2548169,4079365507.05,121110
16-Jan-2024,EQ,1638.0,1640.0,1617.55,1635.55,1621.0,1620.35,1627.1,1758.0,1123.4,2236688,3639324487.4,106188
15-Jan-2024,EQ,1635.0,1640.9,1616.1,1624.45,1638.0,1635.55,1628.55,1758.0,1123.4,1405514,2288952748.85,90573
12-Jan-2024,EQ,1630.0,1633.85,1601.5,1628.65,1626.5,1624.45,1614.52,1758.0,1123.4,3061539,4942919898.5,155045
11-Jan-2024,EQ,1643.9,1651.25,1625.85,1632.8,1631.45,1628.65,1635.48,1758.0,1123.4,2228002,3643852904.75,94877
10-Jan-2024,EQ,1645.0,1647.45,1621.35,1629.9,1626.5,1632.8,1630.09,1758.0,1123.4,1954233,3185579690.15,93797
09-Jan-2024,EQ,1625.0,1636.8,1615.0,1616.15,1630.5,1629.9,1630.04,1758.0,1123.4,2542484,4144356068.95,120247
08-Jan-2024,EQ,1648.15,1653.4,1606.1,1642.0,1606.1,1616.15,1625.06,1758.0,1123.4,1492195,2424900552.3,131119
05-Jan-2024,EQ,1647.95,1661.5,1636.5,1641.7,1640.65,1642.0,1645.68,1758.0,1123.4,1709313,2812987716.25,125534
04-Jan-2024,EQ,1666.9,1674.45,1638.2,1655.25,1642.0,1641.7,1653.75,1758.0,1123.4,2835768,4689664224.4,147068
03-Jan-2024,EQ,1672.0,1678.2,1648.05,1656.2,1656.5,1655.25,1658.32,1758.0,1123.4,1927812,3196931108.1,136110
02-Jan-2024,EQ,1703.6,1705.0,1649.45,1703.3,1661.0,1656.2,1661.8,1758.0,1123.4,2857334,4748322508.25,178353
01-Jan-2024,EQ,1729.4,1730.0,1699.0,1729.4,1702.0,1703.3,1705.61,1758.0,1123.4,1307485,2230055234.0,88305
29-Dec-2023,EQ,1730.0,1758.0,1715.0,1734.45,1725.0,1729.4,1736.08,1758.0,1123.4,2273255,3946549150.1,112932
28-Dec-2023,EQ,1688.95,1739.95,1688.4,1687.95,1735.0,1734.45,1717.64,1739.95,1123.4,2963938,5090964717.35,139021
27-Dec-2023,EQ,1670.0,1691.8,1660.25,1662.25,1683.0,1687.95,1677.56,1739.6,1123.4,1793638,3008930098.65,93360
26-Dec-2023,EQ,1640.9,1669.0,1634.5,1634.25,1657.1,1662.25,1659.4,1739.6,1123.4,1203594,1997237988.25,85702
22-Dec-2023,EQ,1630.0,1652.0,1622.75,1633.85,1635.0,1634.25,1637.84,1739.6,1123.4,2751274,4506154106.05,189768
21-Dec-2023,EQ,1635.0,1653.15,1620.4,1646.95,1639.0,1633.85,1637.23,1739.6,1123.4,3211338,5257699123.2,249337
20-Dec-2023,EQ,1710.0,1711.95,1640.6,1699.35,1660.0,1646.95,1672.97,1739.6,1123.4,3047660,5098641405.4,186996
19-Dec-2023,EQ,1720.0,1723.85,1691.3,1710.8,1699.6,1699.35,1699.44,1739.6,1123.4,1660221,2821441539.8,131426
18-Dec-2023,EQ,1720.0,1731.85,1698.75,1724.95,1710.1,1710.8,1715.62,1739.6,1123.4,1739425,2984190960.75,124391
15-Dec-2023,EQ,1727.9,1739.6,1698.0,1703.55,1721.4,1724.95,1721.54,1739.6,1123.4,3858594,6642722791.95,130820
14-Dec-2023,EQ,1676.0,1709.85,1671.05,1666.15,1704.0,1703.55,1690.28,1710.45,1123.4,3326228,5622269608.75,122685
13-Dec-2023,EQ,1639.0,1670.5,1629.55,1635.4,1668.05,1666.15,1652.49,1710.45,1123.4,2247441,3713878152.95,83152
12-Dec-2023,EQ,1663.0,1670.0,1626.5,1652.2,1634.8,1635.4,1644.36,1710.45,1123.4,2051527,3373456932.95,98456
11-Dec-2023,EQ,1674.0,1674.45,1647.1,1668.55,1652.0,1652.2,1655.74,1710.45,1123.4,2037178,3373031067.35,87156
08-Dec-2023,EQ,1699.0,1708.15,1662.55,1692.65,1668.0,1668.55,1676.43,1710.45,1123.4,1942667,3256748653.4,104421
07-Dec-2023,EQ,1703.0,1706.0,1681.65,1702.4,1697.95,1692.65,1694.46,1710.45,1123.4,2461051,4170145824.7,117808
06-Dec-2023,EQ,1688.1,1710.45,1684.15,1686.05,1706.45,1702.4,1698.46,1710.45,1123.4,2279220,3871169734.4,118171
05-Dec-2023,EQ,1660.9,1708.0,1640.6,1656.85,1684.5,1686.05,1687.33,1708.0,1123.4,3423953,5777340535.9,130952
04-Dec-2023,EQ,1662.85,1675.0,1639.45,1625.5,1655.0,1656.85,1655.66,1675.0,1123.4,3001010,4968642170.2,100100
01-Dec-2023,EQ,1656.0,1666.0,1621.2,1647.75,1627.0,1625.5,1640.08,1670.0,1123.4,2489755,4083387511.45,98599
30-Nov-2023,EQ,1615.05,1660.0,1613.7,1619.1,1644.6,1647.75,1645.03,1670.0,1123.4,5214960,8578768910.0,171773
29-Nov-2023,EQ,1576.0,1623.4,1567.25,1566.05,1614.0,1619.1,1606.73,1670.0,1123.4,3581220,5754064065.5,146890
28-Nov-2023,EQ,1553.2,1572.0,1542.15,1553.2,1565.5,1566.05,1559.99,1670.0,1123.4,2596766,4050929463.5,143836
24-Nov-2023,EQ,1549.0,1559.5,1547.5,1545.85,1551.95,1553.2,1553.16,1670.0,1123.4,1239270,1924787709.0,64427
23-Nov-2023,EQ,1556.6,1560.95,1535.1,1543.45,1547.5,1545.85,1546.53,1670.0,1123.4,1552635,2401191549.55,78433
22-Nov-2023,EQ,1560.0,1564.65,1535.0,1559.75,1545.5,1543.45,1547.17,1670.0,1123.4,1269475,1964098546.8,74110
21-Nov-2023,EQ,1553.0,1571.4,1549.15,1552.2,1561.25,1559.75,1560.72,1670.0,1123.4,2213144,3454099064.1,74086
20-Nov-2023,EQ,1589.8,1589.8,1540.6,1584.55,1553.0,1552.2,1552.86,1670.0,1123.4,2918577,4532142535.2,100706
