Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades
21-Oct-2024,EQ,12145.55,12250.0,11944.55,12105.1,12140.05,12175.9,12140.16,13680.0,9737.65,375275,4555897320.75,73282
18-Oct-2024,EQ,12070.0,12141.25,11844.45,12143.75,12127.0,12105.1,12059.4,13680.0,9737.65,506871,6112559479.65,78390
17-Oct-2024,EQ,12400.0,12420.1,12070.0,12383.9,12108.0,12143.75,12129.01,13680.0,9737.65,875937,10624247294.75,112510
16-Oct-2024,EQ,12414.05,12454.95,12231.0,12446.75,12367.85,12383.9,12332.42,13680.0,9737.65,418138,5156655371.0,76630
15-Oct-2024,EQ,12709.0,12709.0,12355.0,12537.85,12450.0,12446.75,12451.12,13680.0,9737.65,532135,6625675777.6,66774
14-Oct-2024,EQ,12775.0,12799.0,12462.3,12776.65,12551.0,12537.85,12584.76,13680.0,9737.65,488067,6142204005.8,82037
11-Oct-2024,EQ,12944.1,12980.0,12725.0,12944.1,12792.1,12776.65,12834.53,13680.0,9737.65,274243,3519779381.65,67576
10-Oct-2024,EQ,12798.9,12965.0,12711.5,12760.7,12935.0,12944.1,12872.11,13680.0,9737.65,492698,6342063492.7,100100
09-Oct-2024,EQ,12554.95,12850.0,12540.5,12531.95,12741.1,12760.7,12744.49,13680.0,9737.65,465231,5929133201.7,63644
08-Oct-2024,EQ,12502.25,12630.1,12462.05,12527.5,12540.05,12531.95,12532.18,13680.0,9737.65,387060,4850706431.1,55133
07-Oct-2024,EQ,12626.05,12648.0,12378.0,12605.75,12541.0,12527.5,12516.31,13680.0,9737.65,465500,5826342143.85,72300
04-Oct-2024,EQ,12689.9,12877.85,12512.5,12647.35,12603.0,12605.75,12668.27,13680.0,9737.65,679362,8606341316.75,139069
03-Oct-2024,EQ,12941.05,13148.0,12592.3,13166.0,12699.0,12647.35,12779.56,13680.0,9737.65,863520,11035404864.5,151765
01-Oct-2024,EQ,13238.0,13300.45,13000.05,13238.0,13148.0,13166.0,13122.3,13680.0,9737.65,388888,5103103288.5,65952
30-Sep-2024,EQ,13343.55,13500.0,13208.7,13495.6,13246.7,13238.0,13348.67,13680.0,9737.65,415743,5549616171.45,67884
27-Sep-2024,EQ,13383.0,13541.65,13274.45,13383.8,13456.6,13495.6,13460.91,13680.0,9737.65,865698,11653087003.85,112769
26-Sep-2024,EQ,12835.0,13411.0,12830.0,12785.3,13358.65,13383.8,13239.08,13680.0,9737.65,1471069,19475606621.05,184004
25-Sep-2024,EQ,12727.25,12816.2,12611.0,12738.6,12774.75,12785.3,12725.35,13680.0,9737.65,341172,4341532486.05,47231
24-Sep-2024,EQ,12583.1,12778.95,12583.1,12683.1,12732.35,12738.6,12710.2,13680.0,9737.65,425916,5413477306.9,59143
23-Sep-2024,EQ,12625.0,12749.0,12625.0,12614.5,12667.2,12683.1,12691.05,13680.0,9737.65,235586,2989833690.35,38677
20-Sep-2024,EQ,12360.4,12705.15,12360.05,12351.5,12619.9,12614.5,12599.01,13680.0,9737.65,875654,11032373210.85,115129
19-Sep-2024,EQ,12259.95,12410.0,12206.4,12204.1,12329.05,12351.5,12343.79,13680.0,9737.65,465608,5747368310.15,73078
18-Sep-2024,EQ,12240.05,12337.95,12170.0,12245.75,12170.0,12204.1,12248.61,13680.0,9737.65,182282,2232701567.85,31562
17-Sep-2024,EQ,12285.0,12285.0,12151.65,12289.0,12251.25,12245.75,12206.81,13680.0,9737.65,568161,6935432744.5,52581
16-Sep-2024,EQ,12321.95,12364.0,12256.0,12316.05,12275.0,12289.0,12299.05,13680.0,9737.65,170114,2092240213.35,26578
13-Sep-2024,EQ,12365.0,12395.0,12291.05,12400.85,12308.55,12316.05,12326.08,13680.0,9737.65,361093,4450861000.2,55312
12-Sep-2024,EQ,12262.1,12427.0,12151.35,12242.6,12375.0,12400.85,12292.95,13680.0,9737.65,547830,6734445068.95,78307
11-Sep-2024,EQ,12260.0,12334.0,12165.0,12263.4,12260.55,12242.6,12254.75,13680.0,9737.65,349799,4286697621.25,59970
10-Sep-2024,EQ,12150.1,12288.05,12098.0,12145.75,12278.9,12263.4,12185.57,13680.0,9737.65,285122,3474373260.35,47400
09-Sep-2024,EQ,12197.5,12219.85,12102.0,12186.15,12148.0,12145.75,12146.75,13680.0,9737.65,415790,5050497820.5,52974
06-Sep-2024,EQ,12250.0,12304.85,12094.7,12298.6,12251.0,12186.15,12176.28,13680.0,9737.65,733354,8929525991.05,91896
05-Sep-2024,EQ,12337.0,12370.0,12230.0,12336.25,12300.0,12298.6,12284.88,13680.0,9737.65,595865,7320127826.35,72135
04-Sep-2024,EQ,12325.05,12398.0,12234.1,12397.1,12370.0,12336.25,12314.66,13680.0,9737.65,735076,9052208609.25,79704
03-Sep-2024,EQ,12474.0,12474.3,12359.9,12427.4,12390.0,12397.1,12409.04,13680.0,9737.65,445514,5528399620.9,56211
02-Sep-2024,EQ,12373.0,12525.0,12350.4,12403.0,12425.0,12427.4,12426.24,13680.0,9737.65,331514,4119472422.3,52645
30-Aug-2024,EQ,12460.0,12570.0,12316.2,12453.8,12461.8,12403.0,12413.42,13680.0,9506.0,2271179,28193105736.65,113338
29-Aug-2024,EQ,12343.0,12480.0,12250.0,12357.5,12450.0,12453.8,12346.29,13680.0,9506.0,608598,7513925308.0,77935
28-Aug-2024,EQ,12500.0,12519.95,12330.0,12496.9,12330.0,12357.5,12393.31,13680.0,9506.0,313227,3881918785.6,48109
27-Aug-2024,EQ,12245.0,12530.0,12225.1,12243.8,12478.0,12496.9,12419.15,13680.0,9506.0,477609,5931500002.45,60523
26-Aug-2024,EQ,12325.0,12334.5,12222.0,12302.3,12250.05,12243.8,12278.48,13680.0,9506.0,232805,2858491488.55,41863
23-Aug-2024,EQ,12300.0,12375.05,12254.4,12276.35,12272.0,12302.3,12309.91,13680.0,9409.7,440809,5426317504.2,57997
22-Aug-2024,EQ,12280.0,12325.0,12181.0,12220.95,12305.05,12276.35,12244.04,13680.0,9409.7,501316,6138135178.6,61928
21-Aug-2024,EQ,12214.95,12248.95,12177.05,12214.95,12218.05,12220.95,12216.72,13680.0,9409.7,295984,3615954054.3,37207
20-Aug-2024,EQ,12160.5,12310.0,12150.1,12149.8,12208.0,12214.95,12218.85,13680.0,9409.7,471927,5766407142.5,43796
19-Aug-2024,EQ,12195.0,12244.05,12126.8,12213.3,12145.0,12149.8,12172.45,13680.0,9409.7,277319,3375650716.5,44336
16-Aug-2024,EQ,12314.95,12343.95,12111.0,12205.65,12207.55,12213.3,12212.04,13680.0,9254.15,552732,6749983326.9,88507
14-Aug-2024,EQ,12239.0,12239.0,12130.0,12176.25,12211.65,12205.65,12183.45,13680.0,9254.15,449827,5480445895.55,59866
13-Aug-2024,EQ,12337.0,12340.05,12122.0,12273.25,12143.0,12176.25,12234.96,13680.0,9254.15,464483,5682931890.6,72377
12-Aug-2024,EQ,12200.0,12370.0,12100.0,12224.2,12274.75,12273.25,12282.7,13680.0,9254.15,291212,3576868354.4,45531
09-Aug-2024,EQ,12390.0,12390.0,12195.1,12218.85,12204.0,12224.2,12249.39,13680.0,9254.15,320211,3922389051.25,47795
08-Aug-2024,EQ,12371.0,12392.7,12152.15,12371.5,12219.0,12218.85,12250.61,13680.0,9254.15,358577,4392787988.0,68340
07-Aug-2024,EQ,12399.0,12450.0,12265.9,12131.1,12381.0,12371.5,12346.46,13680.0,9254.15,433514,5352362471.2,53868
06-Aug-2024,EQ,12390.0,12554.9,12110.0,12200.85,12170.05,12131.1,12316.66,13680.0,9254.15,623565,7680240220.35,88224
05-Aug-2024,EQ,12490.0,12490.0,12027.65,12726.4,12217.0,12200.85,12260.73,13680.0,9254.15,1131415,13871976740.75,142652
02-Aug-2024,EQ,13126.0,13174.9,12673.05,13359.05,12697.1,12726.4,12826.91,13680.0,9254.15,1333355,17102826826.8,156599
01-Aug-2024,EQ,13393.0,13680.0,13112.0,13115.8,13343.05,13359.05,13394.3,13680.0,9254.15,2040384,27329505959.15,260139
31-Jul-2024,EQ,12980.0,13375.0,12895.15,12873.65,13375.0,13115.8,13029.53,13375.0,9254.15,836405,10897966962.35,89369
30-Jul-2024,EQ,12760.0,12968.8,12709.9,12751.55,12890.0,12873.65,12859.85,13300.0,9254.15,526539,6771212940.35,65332
29-Jul-2024,EQ,12709.0,12773.7,12603.0,12663.7,12755.0,12751.55,12721.15,13300.0,9254.15,388263,4939152362.45,61322
26-Jul-2024,EQ,12470.0,12743.1,12389.2,12509.2,12670.0,12663.7,12601.17,13300.0,9254.15,537693,6775562946.0,85479
25-Jul-2024,EQ,12388.05,12525.0,12388.05,12487.25,12490.0,12509.2,12464.52,13300.0,9254.15,396789,4945782606.9,51259
24-Jul-2024,EQ,12634.0,12663.2,12458.2,12629.05,12495.8,12487.25,12530.38,13300.0,9254.15,285860,3581934400.95,46134
23-Jul-2024,EQ,12720.0,12734.95,12360.0,12641.25,12625.4,12629.05,12617.22,13300.0,9254.15,332258,4192172299.65,55901
22-Jul-2024,EQ,12500.0,12658.95,12400.05,12524.3,12627.0,12641.25,12586.14,13300.0,9254.15,249631,3141891581.95,38556
19-Jul-2024,EQ,12650.0,12710.0,12496.45,12644.05,12535.0,12524.3,12568.68,13300.0,9254.15,351955,4423609908.95,55345
18-Jul-2024,EQ,12633.0,12680.0,12463.0,12639.55,12651.45,12644.05,12593.75,13300.0,9254.15,391216,4926876858.5,80921
16-Jul-2024,EQ,12643.0,12798.0,12581.75,12643.95,12640.0,12639.55,12667.6,13300.0,9254.15,347810,4405919034.55,50006
15-Jul-2024,EQ,12600.0,12768.5,12590.0,12562.5,12645.0,12643.95,12673.77,13300.0,9254.15,697192,8836054040.85,79937
12-Jul-2024,EQ,12620.0,12669.9,12475.0,12715.2,12599.0,12562.5,12578.58,13300.0,9254.15,674746,8487349609.5,93175
11-Jul-2024,EQ,12800.0,12923.8,12695.05,12772.8,12730.25,12715.2,12800.23,13300.0,9254.15,608983,7795119866.75,100891
10-Jul-2024,EQ,12950.05,13300.0,12732.65,12827.7,12780.25,12772.8,13027.14,13300.0,9254.15,2070520,26972955419.45,252066
09-Jul-2024,EQ,12325.0,12959.95,12264.05,12023.6,12807.0,12827.7,12709.23,13073.95,9254.15,2114130,26868956638.95,244903
08-Jul-2024,EQ,12104.0,12112.0,11966.0,12104.05,12045.0,12023.6,12023.51,13073.95,9254.15,496933,5974877989.65,65581
05-Jul-2024,EQ,12069.15,12137.45,12021.9,12089.6,12100.0,12104.05,12084.74,13073.95,9254.15,406926,4917596374.6,75811
04-Jul-2024,EQ,12135.0,12210.0,12071.8,12123.65,12080.0,12089.6,12118.11,13073.95,9254.15,299684,3631603542.5,46273
03-Jul-2024,EQ,12115.0,12150.0,11960.0,12042.6,12134.0,12123.65,12065.45,13073.95,9254.15,467532,5640983697.5,53158
02-Jul-2024,EQ,12149.95,12149.95,11995.0,12108.65,12029.9,12042.6,12051.14,13073.95,9254.15,687181,8281311644.75,67854
01-Jul-2024,EQ,12045.0,12260.0,12005.55,12033.85,12100.0,12108.65,12124.61,13073.95,9254.15,1134926,13760539308.15,122841
28-Jun-2024,EQ,12184.95,12201.5,12004.15,12178.75,12025.0,12033.85,12102.65,13073.95,9254.15,1160395,14043849352.0,139131
27-Jun-2024,EQ,12200.0,12227.3,12010.0,12198.25,12185.0,12178.75,12117.5,13073.95,9254.15,1230852,14914846122.15,217341
26-Jun-2024,EQ,12117.0,12323.85,12067.7,12116.6,12199.8,12198.25,12214.42,13073.95,9254.15,447931,5471218119.45,75918
25-Jun-2024,EQ,12201.4,12237.8,12072.05,12183.4,12125.0,12116.6,12139.33,13073.95,9254.15,594272,7214062067.25,73270
24-Jun-2024,EQ,12181.0,12289.0,12041.0,12201.5,12239.9,12183.4,12174.02,13073.95,9254.15,550862,6706203982.85,77934
21-Jun-2024,EQ,12220.0,12366.25,12083.5,12149.5,12167.0,12201.5,12193.95,13073.95,9254.15,947800,11557428719.3,169905
20-Jun-2024,EQ,12246.0,12305.5,12135.0,12242.1,12160.0,12149.5,12191.11,13073.95,9254.15,907751,11066489820.9,112661
19-Jun-2024,EQ,12610.0,12625.0,12200.0,12560.95,12234.0,12242.1,12374.4,13073.95,9254.15,694871,8598613595.3,109806
18-Jun-2024,EQ,12878.4,12880.0,12542.05,12845.2,12570.0,12560.95,12622.35,13073.95,9254.15,823306,10392058284.8,100425
14-Jun-2024,EQ,12831.5,12895.0,12778.8,12846.85,12832.6,12845.2,12842.82,13073.95,9254.15,216967,2786467879.5,39581
13-Jun-2024,EQ,12940.0,12940.0,12739.6,12849.35,12840.0,12846.85,12824.4,13073.95,9254.15,297240,3811924108.8,57819
12-Jun-2024,EQ,12863.65,12951.6,12802.0,12863.65,12842.55,12849.35,12876.73,13073.95,9254.15,302719,3898029605.35,77621
11-Jun-2024,EQ,12743.5,12939.55,12655.2,12717.55,12870.0,12863.65,12827.27,13073.95,9254.15,358807,4602513909.4,56304
10-Jun-2024,EQ,12765.15,12920.0,12627.9,12810.9,12741.0,12717.55,12737.36,13073.95,9254.15,293471,3738044824.2,50300
07-Jun-2024,EQ,12582.35,12828.0,12582.35,12673.5,12790.0,12810.9,12740.77,13073.95,9254.15,532480,6784207680.0,81384
06-Jun-2024,EQ,12511.55,12690.0,12468.0,12502.6,12684.5,12673.5,12617.71,13073.95,9254.15,447536,5646878338.0,102493
05-Jun-2024,EQ,12180.0,12614.1,12125.1,12176.05,12511.55,12502.6,12464.87,13073.95,9254.15,447581,5579039494.65,90538
04-Jun-2024,EQ,12596.6,12597.2,11561.45,12476.15,12204.65,12176.05,12190.13,13073.95,9254.15,825928,10068169077.55,121623
03-Jun-2024,EQ,12825.0,12825.0,12402.55,12399.3,12490.0,12476.15,12502.27,13073.95,9254.15,485936,6075305462.15,67208
31-May-2024,EQ,12598.0,12633.35,12330.0,12598.0,12425.0,12399.3,12458.05,13073.95,9222.0,908304,11315699332.9,107729
30-May-2024,EQ,12721.0,12810.0,12550.0,12788.65,12570.0,12598.0,12642.41,13073.95,9222.0,524559,6631689817.05,80385
29-May-2024,EQ,12818.0,12850.05,12750.0,12818.6,12780.0,12788.65,12794.43,13073.95,9222.0,353706,4525467852.15,48645
28-May-2024,EQ,12890.0,12985.95,12800.25,12906.1,12812.0,12818.6,12884.62,13073.95,9222.0,333806,4300962222.0,49739
27-May-2024,EQ,13023.45,13058.5,12777.0,13000.45,12900.0,12906.1,12892.64,13073.95,9222.0,464953,5994471564.35,63002
24-May-2024,EQ,12865.0,13034.0,12811.0,12934.9,13000.05,13000.45,12966.11,13073.95,9073.85,624801,8101237980.75,90903
23-May-2024,EQ,12566.05,12975.1,12473.05,12531.35,12890.0,12934.9,12821.1,13073.95,9073.85,768732,9855992740.0,133241
22-May-2024,EQ,12427.8,12563.0,12363.1,12473.3,12522.35,12531.35,12495.02,13073.95,9073.85,280015,3498792302.65,43004
21-May-2024,EQ,12600.15,12678.9,12441.8,12600.15,12461.65,12473.3,12537.02,13073.95,9073.85,443136,5555602946.15,72811
18-May-2024,EQ,12647.95,12693.45,12565.4,12641.5,12612.0,12600.15,12634.63,13073.95,8960.55,17550,221737736.8,3169
17-May-2024,EQ,12515.15,12665.9,12322.3,12497.65,12620.0,12641.5,12525.57,13073.95,8960.55,809226,10136013499.8,113646
16-May-2024,EQ,12848.0,12848.0,12300.0,12767.3,12492.45,12497.65,12468.99,13073.95,8960.55,914201,11399162154.35,170530
15-May-2024,EQ,12820.0,12872.4,12700.0,12814.2,12758.5,12767.3,12778.57,13073.95,8960.55,232030,2965012289.3,43976
14-May-2024,EQ,12673.85,12840.0,12651.4,12673.85,12799.35,12814.2,12794.63,13073.95,8960.55,331037,4235496471.8,61842
13-May-2024,EQ,12660.0,12708.4,12477.55,12675.5,12695.0,12673.85,12590.17,13073.95,8960.55,281421,3543138173.3,54359
10-May-2024,EQ,12505.0,12696.95,12501.0,12504.65,12644.0,12675.5,12645.8,13073.95,8960.0,328670,4156295156.25,62329
09-May-2024,EQ,12540.0,12739.8,12436.75,12543.55,12516.0,12504.65,12573.79,13073.95,8960.0,504590,6344609244.95,112321
08-May-2024,EQ,12392.0,12559.95,12325.0,12364.05,12535.4,12543.55,12464.2,13073.95,8960.0,399669,4981554383.9,78910
07-May-2024,EQ,12472.4,12508.5,12239.0,12439.3,12392.0,12364.05,12346.13,13073.95,8960.0,604375,7461692345.0,48921
06-May-2024,EQ,12550.0,12646.4,12372.5,12492.15,12455.0,12439.3,12494.98,13073.95,8960.0,342231,4276167937.9,58057
03-May-2024,EQ,12817.95,12830.0,12411.4,12805.35,12479.0,12492.15,12574.38,13073.95,8606.0,834990,10499483656.9,169996
02-May-2024,EQ,12750.0,12844.15,12514.8,12817.5,12771.0,12805.35,12750.93,13073.95,8606.0,814923,10391029836.1,155560
30-Apr-2024,EQ,12786.0,12996.0,12740.2,12689.85,12800.0,12817.5,12868.49,13073.95,8606.0,528776,6804548414.4,82164
29-Apr-2024,EQ,12800.05,12994.8,12603.0,12703.35,12698.05,12689.85,12727.29,13073.95,8606.0,613937,7813755770.95,97692
26-Apr-2024,EQ,12922.0,13045.0,12660.0,12922.5,12760.0,12703.35,12806.25,13073.95,8420.0,704626,9023617924.1,122451
25-Apr-2024,EQ,12964.0,12980.7,12740.35,12944.05,12906.85,12922.5,12864.09,13073.95,8420.0,640725,8242345878.6,109507
24-Apr-2024,EQ,13000.0,13073.95,12900.0,12996.25,12905.0,12944.05,12985.22,13073.95,8420.0,296364,3848350962.55,55824
23-Apr-2024,EQ,12845.0,13024.5,12776.3,12785.5,12975.0,12996.25,12919.7,13024.5,8420.0,397281,5132750795.35,56174
22-Apr-2024,EQ,12783.15,12879.15,12659.0,12710.95,12798.95,12785.5,12781.92,12985.7,8420.0,342212,4374126526.45,54006
19-Apr-2024,EQ,12399.9,12759.4,12225.0,12405.0,12690.0,12710.95,12508.19,12985.7,8420.0,635535,7949392946.75,106592
18-Apr-2024,EQ,12570.0,12602.0,12320.05,12502.7,12420.0,12405.0,12499.91,12985.7,8420.0,679117,8488904261.25,137181
16-Apr-2024,EQ,12308.0,12549.9,12275.35,12422.85,12510.0,12502.7,12458.12,12985.7,8420.0,579183,7215533288.35,100252
15-Apr-2024,EQ,12199.5,12510.0,12032.95,12266.55,12410.0,12422.85,12308.01,12985.7,8420.0,831257,10231121977.7,130235
12-Apr-2024,EQ,12660.0,12660.0,12225.0,12682.75,12269.0,12266.55,12432.13,12985.7,8403.05,973366,12101014755.3,159549
10-Apr-2024,EQ,12933.0,12958.0,12600.9,12888.0,12675.0,12682.75,12734.87,12985.7,8403.05,464239,5912023282.4,75887
09-Apr-2024,EQ,12865.1,12985.7,12780.0,12865.1,12868.25,12888.0,12884.82,12985.7,8403.05,314466,4051837111.5,64082
08-Apr-2024,EQ,12450.0,12927.65,12450.0,12421.6,12835.05,12865.1,12797.32,12927.65,8403.05,570422,7299875492.15,95474
05-Apr-2024,EQ,12492.0,12557.9,12384.5,12567.25,12424.15,12421.6,12457.94,12726.8,8377.1,231600,2885258331.45,44321
04-Apr-2024,EQ,12490.0,12649.0,12318.05,12427.85,12570.0,12567.25,12479.53,12726.8,8377.1,491166,6129521883.55,104953
03-Apr-2024,EQ,12450.0,12525.5,12412.55,12552.45,12450.0,12427.85,12460.56,12726.8,8377.1,271935,3388462032.1,54532
02-Apr-2024,EQ,12624.95,12648.0,12462.25,12569.6,12540.9,12552.45,12537.96,12726.8,8377.1,333508,4181509273.65,46838
01-Apr-2024,EQ,12613.35,12689.0,12506.15,12600.35,12595.35,12569.6,12589.0,12726.8,8377.1,314676,3961457536.2,54715
28-Mar-2024,EQ,12569.95,12726.8,12385.5,12510.35,12607.0,12600.35,12581.5,12726.8,8140.0,860324,10824166248.25,140600
27-Mar-2024,EQ,12290.0,12722.7,12285.7,12250.55,12560.0,12510.35,12558.32,12722.7,8140.0,878986,11038584403.15,131094
26-Mar-2024,EQ,12285.55,12321.9,12141.2,12337.7,12285.7,12250.55,12246.13,12427.3,8140.0,507568,6215742733.55,83198
22-Mar-2024,EQ,11890.05,12427.3,11890.05,11908.15,12304.0,12337.7,12231.52,12427.3,8130.0,1062263,12993089605.7,158758
21-Mar-2024,EQ,11999.0,12000.0,11825.35,11941.15,11897.9,11908.15,11909.11,12025.0,8130.0,544311,6482257651.95,93682
20-Mar-2024,EQ,11651.15,12025.0,11651.15,11597.05,11925.25,11941.15,11931.75,12025.0,8130.0,1031037,12302075906.5,149226
19-Mar-2024,EQ,11542.1,11679.95,11456.15,11636.3,11592.45,11597.05,11570.35,11730.0,8130.0,409259,4735269810.6,64104
18-Mar-2024,EQ,11436.65,11665.4,11366.3,11476.65,11630.0,11636.3,11518.27,11730.0,8130.0,311049,3582746048.05,49651
15-Mar-2024,EQ,11380.0,11521.05,11314.05,11404.6,11392.0,11476.65,11442.14,11730.0,8130.0,972333,11125572703.55,118142
14-Mar-2024,EQ,11401.75,11460.0,11302.05,11390.15,11374.0,11404.6,11401.41,11730.0,8130.0,523058,5963599571.85,87175
13-Mar-2024,EQ,11510.0,11554.85,11267.6,11509.9,11397.35,11390.15,11381.49,11730.0,8130.0,385204,4384194903.05,74934
12-Mar-2024,EQ,11400.0,11575.9,11381.0,11395.55,11502.0,11509.9,11504.19,11730.0,8130.0,283816,3265073047.55,57764
11-Mar-2024,EQ,11515.15,11555.9,11350.05,11510.05,11400.0,11395.55,11419.11,11730.0,8130.0,525344,5998963418.35,73992
07-Mar-2024,EQ,11571.05,11633.5,11421.15,11567.05,11504.55,11510.05,11521.69,11730.0,8130.0,255325,2941775830.9,49633
06-Mar-2024,EQ,11670.6,11679.0,11518.4,11670.6,11577.85,11567.05,11581.33,11730.0,8130.0,639542,7406744061.2,59593
05-Mar-2024,EQ,11596.05,11730.0,11561.8,11594.15,11682.0,11670.6,11652.2,11730.0,8130.0,320702,3736883368.25,53127
04-Mar-2024,EQ,11600.0,11677.3,11544.15,11567.2,11597.0,11594.15,11593.19,11720.0,8130.0,369936,4288738837.5,56575
02-Mar-2024,EQ,11650.0,11679.95,11530.7,11620.95,11545.0,11567.2,11605.3,11720.0,8130.0,16113,186996160.5,3154
01-Mar-2024,EQ,11295.0,11675.0,11295.0,11288.35,11635.15,11620.95,11524.3,11720.0,8130.0,487355,5616427564.25,79404
29-Feb-2024,EQ,11155.0,11349.0,11129.5,11152.8,11300.0,11288.35,11278.93,11720.0,8130.0,943841,10645517435.9,87508
28-Feb-2024,EQ,11471.0,11498.95,11130.0,11500.65,11160.0,11152.8,11276.73,11720.0,8130.0,358812,4046226321.85,60022
27-Feb-2024,EQ,11415.0,11562.9,11384.25,11467.0,11456.15,11500.65,11475.98,11720.0,8130.0,307585,3529839746.1,49386
26-Feb-2024,EQ,11505.0,11533.95,11416.45,11535.6,11473.05,11467.0,11481.35,11720.0,8130.0,277700,3188369777.35,45051
23-Feb-2024,EQ,11704.95,11720.0,11475.2,11657.8,11520.0,11535.6,11579.16,11720.0,8130.0,472884,5475601069.75,73897
22-Feb-2024,EQ,11500.0,11695.0,11391.25,11465.85,11695.0,11657.8,11564.4,11695.0,8130.0,584406,6758303125.8,101222
21-Feb-2024,EQ,11456.0,11521.0,11370.0,11446.45,11450.2,11465.85,11444.25,11613.05,8130.0,348461,3987875374.85,69878
20-Feb-2024,EQ,11440.0,11479.95,11315.85,11483.35,11415.0,11446.45,11416.42,11613.05,8130.0,355044,4053333068.6,47449
19-Feb-2024,EQ,11380.4,11613.05,11333.05,11380.4,11512.0,11483.35,11483.63,11613.05,8130.0,581383,6676386291.85,69356
16-Feb-2024,EQ,11120.0,11480.0,11098.0,11090.25,11298.65,11380.4,11369.57,11480.0,8130.0,716486,8146141193.75,102807
15-Feb-2024,EQ,11040.0,11133.0,10980.0,11027.95,11064.75,11090.25,11060.09,11133.0,8130.0,447248,4946603223.8,69002
14-Feb-2024,EQ,10705.0,11050.0,10703.4,10794.5,11040.0,11027.95,10907.02,11050.0,8130.0,354676,3868458664.9,54121
13-Feb-2024,EQ,10730.0,10830.0,10640.15,10709.7,10803.35,10794.5,10769.31,10973.5,8130.0,397979,4285957291.65,65269
12-Feb-2024,EQ,10700.0,10748.95,10650.05,10732.85,10707.0,10709.7,10706.58,10973.5,8130.0,190655,2041263487.85,39408
09-Feb-2024,EQ,10711.25,10770.0,10611.1,10743.9,10710.0,10732.85,10715.08,10973.5,8130.0,645489,6916464211.6,107179
08-Feb-2024,EQ,10951.0,10951.0,10689.95,10935.7,10745.0,10743.9,10760.89,10973.5,8130.0,557082,5994696014.2,83365
07-Feb-2024,EQ,10860.0,10973.5,10786.8,10844.85,10920.0,10935.7,10881.92,10973.5,8130.0,560808,6102667386.2,85035
06-Feb-2024,EQ,10499.95,10856.75,10458.0,10428.55,10830.0,10844.85,10739.93,10932.85,8130.0,829040,8903833889.6,101664
05-Feb-2024,EQ,10602.0,10759.95,10400.0,10655.45,10429.5,10428.55,10547.46,10932.85,8130.0,365105,3850931249.35,66523
