"Date","series","OPEN","HIGH","LOW","PREV. CLOSE","ltp","close","vwap","52W H","52W L","VOLUME","VALUE","No of trades"
"26-Sep-2024","EQ","3,072.00","3,197.20","3,045.65","3,091.05","3,169.00","3,181.10","3,131.62","3,197.20","1,450.00","47,53,617","14,88,65,12,721.40","1,80,991"
"25-Sep-2024","EQ","3,045.00","3,149.00","3,034.55","3,074.30","3,092.00","3,091.05","3,092.75","3,149.00","1,450.00","42,18,815","13,04,77,51,911.80","1,66,721"
"24-Sep-2024","EQ","3,020.00","3,098.55","3,020.00","3,049.80","3,075.00","3,074.30","3,068.43","3,098.55","1,450.00","36,97,722","11,34,61,87,109.75","1,62,487"
"23-Sep-2024","EQ","2,962.75","3,056.90","2,956.15","2,950.85","3,047.00","3,049.80","3,021.80","3,056.90","1,450.00","39,25,490","11,86,20,63,350.75","1,89,322"
"20-Sep-2024","EQ","2,798.70","2,960.00","2,798.50","2,797.50","2,946.35","2,950.85","2,925.84","3,013.50","1,450.00","1,24,92,909","36,55,21,95,685.75","2,81,790"
"19-Sep-2024","EQ","2,812.00","2,852.00","2,792.20","2,808.20","2,801.75","2,797.50","2,813.03","3,013.50","1,450.00","28,07,727","7,89,82,26,039.15","1,41,920"
"18-Sep-2024","EQ","2,781.50","2,848.00","2,777.65","2,787.65","2,807.45","2,808.20","2,816.63","3,013.50","1,450.00","25,26,756","7,11,69,47,063.10","1,15,551"
"17-Sep-2024","EQ","2,765.00","2,793.50","2,745.30","2,757.40","2,782.00","2,787.65","2,780.45","3,013.50","1,450.00","13,87,175","3,85,69,73,632.70","81,028"
"16-Sep-2024","EQ","2,740.20","2,784.30","2,732.05","2,739.10","2,756.50","2,757.40","2,767.49","3,013.50","1,450.00","12,34,752","3,41,71,66,949.35","51,786"
"13-Sep-2024","EQ","2,755.00","2,758.55","2,711.75","2,740.90","2,737.20","2,739.10","2,732.91","3,013.50","1,450.00","21,02,332","5,74,54,87,395.80","1,01,869"
"12-Sep-2024","EQ","2,665.00","2,751.60","2,635.60","2,654.25","2,729.35","2,740.90","2,707.74","3,013.50","1,450.00","37,30,285","10,10,06,47,235.55","1,89,378"
"11-Sep-2024","EQ","2,681.50","2,708.00","2,644.10","2,690.00","2,652.00","2,654.25","2,673.19","3,013.50","1,450.00","20,34,245","5,43,79,24,108.35","1,03,805"
"10-Sep-2024","EQ","2,691.25","2,715.00","2,677.00","2,708.85","2,694.00","2,690.00","2,692.58","3,013.50","1,450.00","20,34,126","5,47,70,56,062.15","1,07,644"
"09-Sep-2024","EQ","2,688.15","2,714.30","2,660.05","2,698.10","2,709.00","2,708.85","2,699.07","3,013.50","1,450.00","12,69,082","3,42,53,45,368.95","1,01,169"
"06-Sep-2024","EQ","2,723.00","2,738.90","2,680.10","2,723.10","2,699.40","2,698.10","2,702.07","3,013.50","1,450.00","28,35,519","7,66,17,62,844.70","1,65,868"
"05-Sep-2024","EQ","2,756.20","2,760.00","2,711.90","2,749.60","2,721.00","2,723.10","2,732.01","3,013.50","1,450.00","23,60,312","6,44,83,86,255.05","1,31,629"
"04-Sep-2024","EQ","2,761.00","2,779.90","2,731.10","2,784.85","2,755.20","2,749.60","2,744.34","3,013.50","1,450.00","16,97,000","4,65,71,42,167.00","93,071"
"03-Sep-2024","EQ","2,780.00","2,798.10","2,772.60","2,777.00","2,783.00","2,784.85","2,786.41","3,013.50","1,450.00","15,92,710","4,43,79,44,183.10","68,765"
"02-Sep-2024","EQ","2,848.80","2,848.80","2,756.50","2,805.40","2,775.80","2,777.00","2,779.04","3,013.50","1,450.00","22,70,687","6,31,03,22,574.95","1,68,417"
"30-Aug-2024","EQ","2,780.00","2,821.55","2,765.00","2,757.60","2,812.00","2,805.40","2,802.90","3,013.50","1,450.00","48,95,220","13,72,07,93,825.45","1,27,641"
"29-Aug-2024","EQ","2,789.35","2,801.65","2,741.65","2,798.00","2,763.00","2,757.60","2,764.43","3,013.50","1,450.00","22,37,121","6,18,43,59,971.90","1,21,924"
"28-Aug-2024","EQ","2,781.90","2,827.00","2,780.80","2,780.80","2,800.75","2,798.00","2,807.00","3,013.50","1,450.00","18,51,275","5,19,65,22,608.35","79,156"
"27-Aug-2024","EQ","2,797.95","2,800.00","2,773.95","2,793.10","2,792.00","2,780.80","2,784.70","3,013.50","1,450.00","16,04,159","4,46,70,99,110.70","93,051"
"26-Aug-2024","EQ","2,764.95","2,799.00","2,753.10","2,759.00","2,795.00","2,793.10","2,777.40","3,013.50","1,450.00","27,65,969","7,68,22,07,851.10","92,686"
"23-Aug-2024","EQ","2,732.95","2,769.00","2,725.30","2,732.95","2,761.00","2,759.00","2,755.20","3,013.50","1,450.00","19,43,539","5,35,48,39,968.25","91,338"
"22-Aug-2024","EQ","2,771.10","2,775.75","2,724.05","2,769.40","2,736.00","2,732.95","2,742.05","3,013.50","1,450.00","23,46,622","6,43,45,61,513.15","1,32,160"
"21-Aug-2024","EQ","2,774.00","2,780.95","2,755.00","2,771.30","2,769.50","2,769.40","2,763.80","3,013.50","1,450.00","14,97,501","4,13,87,96,539.05","77,871"
"20-Aug-2024","EQ","2,779.75","2,783.20","2,748.50","2,765.15","2,773.00","2,771.30","2,761.79","3,013.50","1,450.00","17,62,399","4,86,73,71,118.80","88,796"
"19-Aug-2024","EQ","2,859.90","2,859.90","2,760.00","2,840.45","2,767.00","2,765.15","2,787.85","3,013.50","1,450.00","25,00,718","6,97,16,38,875.65","1,28,646"
"16-Aug-2024","EQ","2,789.00","2,845.05","2,776.15","2,745.25","2,839.90","2,840.45","2,820.65","3,013.50","1,450.00","43,76,092","12,34,34,29,089.80","2,20,601"
"14-Aug-2024","EQ","2,728.80","2,771.95","2,715.30","2,718.05","2,749.45","2,745.25","2,751.31","3,013.50","1,450.00","26,09,359","7,17,91,43,467.65","2,28,537"
"13-Aug-2024","EQ","2,718.10","2,738.65","2,704.10","2,717.65","2,717.05","2,718.05","2,721.95","3,013.50","1,450.00","12,92,521","3,51,81,73,051.95","80,390"
"12-Aug-2024","EQ","2,749.15","2,757.00","2,708.70","2,749.15","2,717.00","2,717.65","2,725.50","3,013.50","1,450.00","23,21,474","6,32,71,80,057.25","1,34,027"
"09-Aug-2024","EQ","2,734.00","2,765.00","2,705.00","2,682.95","2,764.90","2,749.15","2,739.96","3,013.50","1,450.00","22,79,076","6,24,45,74,698.05","1,34,308"
"08-Aug-2024","EQ","2,660.50","2,716.50","2,656.50","2,680.85","2,680.20","2,682.95","2,684.35","3,013.50","1,450.00","26,73,182","7,17,57,43,339.35","1,57,089"
"07-Aug-2024","EQ","2,697.50","2,704.75","2,661.00","2,632.95","2,686.35","2,680.85","2,679.10","3,013.50","1,450.00","24,79,171","6,64,19,56,289.50","1,79,114"
"06-Aug-2024","EQ","2,688.30","2,748.75","2,625.70","2,678.95","2,644.45","2,632.95","2,677.72","3,013.50","1,450.00","30,69,277","8,21,86,69,400.65","1,40,271"
"05-Aug-2024","EQ","2,679.65","2,729.20","2,635.80","2,749.65","2,688.00","2,678.95","2,666.64","3,013.50","1,450.00","37,31,770","9,95,12,90,198.05","2,54,274"
"02-Aug-2024","EQ","2,810.30","2,810.30","2,733.85","2,828.40","2,755.40","2,749.65","2,764.79","3,013.50","1,415.75","30,41,513","8,40,91,33,531.45","2,13,631"
"01-Aug-2024","EQ","2,926.50","2,926.50","2,820.10","2,907.80","2,827.00","2,828.40","2,844.77","3,013.50","1,415.75","49,71,708","14,14,33,83,089.35","2,29,181"
"31-Jul-2024","EQ","2,937.00","2,979.60","2,872.95","2,922.10","2,909.00","2,907.80","2,934.35","3,013.50","1,415.75","42,38,740","12,43,79,31,579.60","2,01,456"
"30-Jul-2024","EQ","2,945.00","2,950.00","2,904.60","2,933.00","2,929.00","2,922.10","2,924.84","3,013.50","1,415.75","22,90,006","6,69,78,91,503.15","1,31,275"
"29-Jul-2024","EQ","2,900.00","2,945.00","2,875.50","2,887.80","2,945.00","2,933.00","2,907.04","3,013.50","1,415.75","23,88,937","6,94,47,39,099.25","1,24,039"
"26-Jul-2024","EQ","2,821.60","2,897.40","2,790.00","2,811.40","2,881.80","2,887.80","2,860.83","3,013.50","1,415.75","23,52,661","6,73,05,74,701.55","1,25,594"
"25-Jul-2024","EQ","2,799.80","2,827.00","2,781.80","2,805.50","2,809.40","2,811.40","2,806.70","3,013.50","1,415.75","18,57,122","5,21,23,81,274.30","1,13,038"
"24-Jul-2024","EQ","2,823.00","2,830.40","2,763.65","2,821.35","2,815.70","2,805.50","2,793.66","3,013.50","1,415.75","22,76,082","6,35,85,92,571.60","1,29,470"
